id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39948269,2. Room in the city center near Sagrada Familia.,307822712,Julia,Eixample,el Fort Pienc,41.4007,2.18227,Private room,50,1,33,2020-02-06,10.65,4,74
39948606,3. Room in the city center near Sagrada Familia.,307822712,Julia,Eixample,el Fort Pienc,41.40038,2.18199,Private room,50,1,18,2020-02-12,6.67,4,80
39949657,Cosy 3 bedroom private apt. near Sagrada Familia.,12433533,Ruben,Sant Martí,el Camp de l'Arpa del Clot,41.40962,2.18094,Entire home/apt,149,30,0,,,2,259
39957624,NEW LUXURY ATTIC WITH PRIVATE TERRACE - 464,193618270,Alba,Eixample,Sant Antoni,41.37508,2.15737,Entire home/apt,250,2,0,,,124,312
39957715,Double room with roof terrace in Barcelona,37997732,Laura,Sants-Montjuïc,Sants,41.3735,2.13738,Private room,28,3,1,2020-01-02,0.65,1,179
39958055,Central Barcelona Room,23680065,Toni,Eixample,la Dreta de l'Eixample,41.3947,2.16841,Private room,150,1,1,2019-11-15,0.32,1,0
39958620,Habitacion cerca de sagrada familia,110423174,Maria,Horta-Guinardó,el Guinardó,41.41426,2.17034,Private room,21,31,0,,,1,316
39959246,"Bright &  Modern 2 Bed Apt, w/Balcony in Gràcia",307504641,Susana Y Juan,Gràcia,la Vila de Gràcia,41.40694,2.15157,Entire home/apt,56,2,1,2020-02-03,1,6,313
39959257,Two Bedroom Modern Apt with Balcony in Gràcia,307504641,Susana Y Juan,Gràcia,la Vila de Gràcia,41.40813,2.15181,Entire home/apt,56,2,2,2020-02-11,1.25,6,325
39959265,"Chic 1 Bedroom Apartment in Gràcia,Sleeps 3",307504641,Susana Y Juan,Gràcia,la Vila de Gràcia,41.4083,2.15312,Entire home/apt,56,2,2,2020-01-03,1.15,6,348
39959423,Stunning 3 Bed Apartment with Terrace in Gràcia,307504641,Susana Y Juan,Gràcia,la Vila de Gràcia,41.4069,2.15292,Entire home/apt,83,2,4,2020-02-09,2.61,6,291
39959424,Modern Two Bedroom Apartment in Gràcia,307504641,Susana Y Juan,Gràcia,la Vila de Gràcia,41.40723,2.15303,Entire home/apt,56,2,1,2020-01-19,1,6,320
39960458,Chic & Modern 1 Bedroom Apartment with Balcony,307504641,Susana Y Juan,Gràcia,la Vila de Gràcia,41.40718,2.152,Entire home/apt,56,2,0,,,6,321
39960892,Hab doble. Pau Claris,271264911,Amparo,Eixample,la Dreta de l'Eixample,41.39264,2.16565,Private room,50,4,1,2020-02-09,1,2,82
39961557,Beautiful Triple room in Heart of Barcelona,307805605,Gian,Ciutat Vella,el Raval,41.38203,2.1689,Private room,110,1,3,2020-01-21,2.81,2,85
39961626,NIM EIXAMPLE 5,201346646,Nim,Eixample,l'Antiga Esquerra de l'Eixample,41.38998,2.1577,Entire home/apt,160,3,0,,,2,72
39961924,NEW RENOVATED DOUBLE BED ROOM,305450364,David,Eixample,la Dreta de l'Eixample,41.39484,2.16265,Private room,99,1,13,2020-02-14,4.70,2,95
39961976,Nice Triple room in Heart of Barcelona,307805605,Gian,Ciutat Vella,el Raval,41.38188,2.16926,Private room,110,1,9,2020-01-31,2.90,2,80
39962133,Cuarto matrimonial con Baño Privado,308092623,Diego,Gràcia,la Vila de Gràcia,41.40189,2.16019,Private room,80,1,1,2019-11-17,0.33,1,7
39964891,Habitacion con balcon en la barceloneta,308117480,Olga,Ciutat Vella,la Barceloneta,41.3776,2.1904,Private room,60,31,0,,,1,89
39965108,Acogedora y luminosa habitacion,308119838,Maria Teresa,Eixample,la Sagrada Família,41.40416,2.18075,Private room,125,1,1,2020-01-29,1,1,34
39965347,Room in Rooftop Apartment,9758280,Adrien,Sant Martí,el Clot,41.40884,2.18783,Private room,45,3,2,2020-01-03,0.86,1,83
39965990,★ Cozy & Modern Double Room in SAGRADA FAMILIA ★,34218283,Raúl,Eixample,la Sagrada Família,41.40388,2.17673,Private room,30,1,19,2020-02-13,6.13,2,75
39966767,"Double bed in lively Gracia, BCN. With WIFI.",93889496,Maria,Gràcia,la Vila de Gràcia,41.40105,2.15671,Private room,29,2,0,,,1,30
39967048,"FEBRUARY BARCELONA ""ACOMODIS"" EXPERIENCE POBLE SEC",1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37348,2.16627,Entire home/apt,90,3,0,,,132,15
39968340,Spacious AC Room up to 6 Guests in City Centre,308109899,Natali&Alex,Eixample,l'Antiga Esquerra de l'Eixample,41.38858,2.16231,Private room,170,1,21,2020-02-02,7.87,1,163
39970195,"Double room with private bathroom, Sagrada Familia",308155490,Maria,Eixample,la Dreta de l'Eixample,41.39796,2.17425,Private room,65,2,9,2020-01-16,3.10,1,291
39970655,DOUBLE ROOM & BREAKFAST,308157973,Nicole,Eixample,la Dreta de l'Eixample,41.39443,2.15715,Private room,40,1,9,2020-02-13,3.00,1,34
39970684,Bright room overlooking the magic fountain,272509254,Gabryela,Sants-Montjuïc,la Font de la Guatlla,41.37184,2.14845,Private room,54,2,5,2020-01-31,2.73,1,301
39972274,Cozy room next to Park Güell,33743442,Margherita,Gràcia,la Salut,41.41127,2.15045,Private room,30,2,9,2020-02-06,3.42,1,64
39972896,"Perfecta ubicación,  amplia habitación",137900521,Myrna,Sant Martí,Provençals del Poblenou,41.41522,2.20467,Private room,20,30,0,,,1,1
39977419,Habitación individual en Sagrada Familia.,31500681,Cristina,Eixample,la Sagrada Família,41.40696,2.18105,Private room,18,5,1,2020-01-05,0.70,1,165
39978709,Habitación con baño privado cerca Sagrada Familia.,308231142,Mireia,Horta-Guinardó,el Baix Guinardó,41.41155,2.17186,Private room,50,2,4,2020-01-06,1.43,1,97
39979775,"Room with balcony in ""el Born"". (Private Bathroom)",20814533,Vanessa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38558,2.18381,Private room,69,3,0,,,1,5
39980672,Downtown single room in Barcelona,304318776,Andrea&Peter,Eixample,la Dreta de l'Eixample,41.39618,2.17097,Private room,35,1,17,2020-02-13,5.48,2,169
39981158,Cozy private bedroom in the safest neighbourhoods,298726798,Amy,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39685,2.14468,Private room,35,1,0,,,1,0
39982664,Big room with private bathroom in center to BCN,135036507,Miquel,Eixample,la Dreta de l'Eixample,41.39775,2.17161,Private room,95,1,3,2020-01-20,2.25,3,355
39984758,Habitación doble cerca de la Sagrada Familia,80536835,Ines,Sant Martí,el Camp de l'Arpa del Clot,41.41177,2.18211,Private room,36,2,5,2020-02-10,3.00,2,145
39984935,Cosy central room in el Gothic,297356576,Ani,Ciutat Vella,el Barri Gòtic,41.38069,2.1811,Private room,25,100,0,,,3,53
39986899,Cosy Studio in the Heart of Barcelona,5264883,Unique,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38912,2.17865,Entire home/apt,63,32,0,,,39,10
39986986,Private room+private bathroom city center,117194348,Mah,Eixample,la Dreta de l'Eixample,41.39048,2.1713,Private room,120,1,0,,,1,57
39987103,Bright and big private rooms Barcelona CENTER!!,305873019,Jake,Sants-Montjuïc,la Bordeta,41.37201,2.14088,Private room,32,2,1,2019-12-29,0.60,2,222
39987629,marina palms!,308300244,Mar,Eixample,el Fort Pienc,41.39867,2.18092,Private room,68,6,0,,,1,89
39995464,SINGLE ROOM,3594411,Cesc Y Mari,Sant Martí,Sant Martí de Provençals,41.41264,2.19899,Private room,11,4,1,2020-02-11,1,7,27
39999153,Piso espacioso Sagrada Familia /Terraza compartida,567180,Sandra,Eixample,la Sagrada Família,41.40703,2.17487,Entire home/apt,60,32,0,,,18,244
39999952,"Big Room in center, next to Ramblas near Beach",148763649,Isabel,Ciutat Vella,el Raval,41.37841,2.16815,Private room,150,1,4,2020-01-06,1.30,2,117
40000102,Located in one of the hidden gems of Barcelona,449728,Lourdes,Sant Martí,el Poblenou,41.39832,2.20732,Entire home/apt,70,3,3,2020-01-05,1.27,1,153
40000409,Beautiful apt views Sagrada Familia/Shared terrace,567180,Sandra,Eixample,la Sagrada Família,41.40626,2.17433,Entire home/apt,60,32,0,,,18,276
40000939,"Clean&colourful,breakfast included in El Poble Sec",3052501,Mark,Sants-Montjuïc,el Poble Sec,41.37233,2.16974,Private room,28,2,0,,,1,88
40001918,♛Moderno Apto -SagradaFamilia / Terraza compartida,567180,Sandra,Eixample,la Sagrada Família,41.40595,2.17414,Entire home/apt,100,2,0,,,18,195
40002583,Private-SunnyRoom-Rambla,308485438,Rf,Ciutat Vella,el Barri Gòtic,41.38567,2.17412,Private room,40,3,3,2020-01-12,1.84,1,0
40005688,Sweet Dreams. Habitación privada e independiente,301739891,Francisca,Sant Martí,el Clot,41.40823,2.18764,Private room,50,2,1,2020-01-02,0.65,1,337
40005970,Bonita habitación solo para CHICAS en moderno piso,134329451,Sophie,Eixample,la Nova Esquerra de l'Eixample,41.37876,2.15023,Private room,35,1,3,2019-11-21,0.92,1,0
40006450,Nice Apartment Gothic,241431385,Carla,Ciutat Vella,el Barri Gòtic,41.38016,2.17691,Entire home/apt,52,32,0,,,33,365
40009899,Lugar acogedor en gracia!!,308553724,Antonio,Gràcia,la Vila de Gràcia,41.40968,2.15774,Private room,26,5,1,2020-01-01,0.64,1,159
40010276,Private room near the Beach,162908167,Giovanni,Ciutat Vella,la Barceloneta,41.38153,2.19153,Private room,20,30,0,,,2,43
40011628,Habitación doble tranquila,51901346,Matías,Sant Andreu,la Trinitat Vella,41.45151,2.18942,Private room,13,1,2,2019-12-08,0.82,1,0
40020909,"Newly renovated, quiet, lightly, Gracia - Sant Pau",1310304,Luis,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40662,2.16766,Entire home/apt,47,32,0,,,35,284
40022089,Hostal Barcelona Travel - Doble o Twin Superior,60874180,Hostal,Eixample,l'Antiga Esquerra de l'Eixample,41.38795,2.15933,Private room,400,1,0,,,2,217
40022142,Hostal Barcelona Travel - Doble Superior con Cama Extra,60874180,Hostal,Eixample,l'Antiga Esquerra de l'Eixample,41.38804,2.15955,Private room,500,1,3,2020-01-09,0.99,2,256
40022413,T21 Habitación con baño y entrada privada con A/C,221565230,Carmel,Horta-Guinardó,el Carmel,41.42527,2.15535,Private room,27,1,7,2020-01-28,2.28,4,337
40025232,Comfortable single room 5' from Sants Station,108551851,Xiaoli,Sants-Montjuïc,Sants,41.38279,2.14175,Private room,30,2,20,2020-02-12,6.74,2,165
40025233,Bonito y luminoso piso en Sarrià-Sant Gervasi.,17248397,Leticia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40116,2.14248,Entire home/apt,65,30,0,,,1,160
40026363,Amazing double room in Sant Antoni- 1,260177705,Worldwide,Eixample,Sant Antoni,41.3768,2.15929,Private room,25,7,0,,,7,306
40026835,Lovely apartment at Park Güell,59223335,Anna,Horta-Guinardó,el Baix Guinardó,41.41414,2.16505,Entire home/apt,80,3,2,2020-02-15,0.95,6,275
40026944,"FEBRUARY IN BARCELONA ""ACOMODIS"" EXPERIENCE GOTHIC",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38271,2.18044,Entire home/apt,90,3,0,,,132,16
40027779,Big sunny room 2 minutes from Ramblas.,308712344,Lucas Ezequiel,Ciutat Vella,el Barri Gòtic,41.37858,2.17807,Private room,70,1,2,2019-12-08,0.72,1,171
40027850,Design apartment close to sagrada familia_Flor,109963192,Alberto,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40299,2.16755,Entire home/apt,60,30,0,,,22,260
40028265,nice room in center,253890978,Carlos,Ciutat Vella,el Barri Gòtic,41.38115,2.18101,Private room,25,1,3,2019-12-20,0.95,1,280
40030295,Habitación disponible p todo el mes,11784592,Sol,Ciutat Vella,la Barceloneta,41.37725,2.18781,Private room,29,32,0,,,4,286
40030592,Habitacion privada en gracia,308738828,Erika,Gràcia,la Vila de Gràcia,41.4102,2.15809,Private room,24,4,0,,,1,180
40031269,"PLAÇA CATALUÑA , RAMBLA, ELEVATOR, WI- FI",10675437,Martina,Ciutat Vella,el Raval,41.38333,2.17033,Entire home/apt,100,1,3,2020-01-22,2.05,2,72
40032096,Habitación individual con mucha luz,11784592,Sol,Ciutat Vella,el Barri Gòtic,41.37589,2.18228,Private room,16,32,0,,,4,333
40035382,Nice Apartment Gothic2,241431385,Carla,Ciutat Vella,el Barri Gòtic,41.38038,2.17771,Entire home/apt,50,32,0,,,33,336
40035968,Double room in Barcelona center,8790727,Ana Ines,Ciutat Vella,el Raval,41.37517,2.16882,Private room,35,2,1,2019-11-25,0.36,1,171
40036056,Holistic room for You Barcelona Center Gotic,308780725,Teresa,Ciutat Vella,el Barri Gòtic,41.38113,2.17732,Private room,55,2,1,2019-11-28,0.37,2,270
40036742,Well communicated single room,247485625,Inma,Sants-Montjuïc,la Marina de Port,41.36571,2.13848,Private room,18,3,5,2020-02-07,4.05,3,93
40036859,Habitación privada,308792163,Ysamar,Sants-Montjuïc,el Poble Sec,41.37301,2.16631,Private room,55,3,0,,,1,363
40041247,Nice single room in Sant Antoni!  - 4,260177705,Worldwide,Eixample,Sant Antoni,41.37874,2.16164,Private room,22,7,0,,,7,179
40045345,chsgp8 LARGE GROUPFLAT RAMBLAS - FIRA BARCELONA!!!,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37376,2.1681,Entire home/apt,840,1,0,,,132,320
40045717,"Habitación n. 7,  con baño privado, en Barcelona.",37032072,Joan Josep,Nou Barris,el Turó de la Peira,41.43243,2.16997,Private room,0,30,0,,,14,342
40046229,Centric space centric,308871679,Paula,Eixample,la Dreta de l'Eixample,41.38952,2.16826,Private room,40,3,1,2019-11-30,0.38,1,0
40047735,RAMBLAS GREAT LOCATION  BALCONY & PRIVATE ROOM BCN,280018626,Florencia Y Nicolas,Ciutat Vella,el Barri Gòtic,41.38262,2.17512,Private room,99,3,6,2020-01-27,2.31,2,90
40048413,Suites4days Gaudi Views,271226374,Jamica,Eixample,la Sagrada Família,41.40474,2.17478,Entire home/apt,80,1,0,,,20,233
40048439,Suites4days Urquinaona Apartment,271226374,Jamica,Eixample,la Dreta de l'Eixample,41.39301,2.1774,Entire home/apt,85,1,2,2020-02-04,0.65,20,230
40048449,Suites4days Central Park II Apartment,271226374,Jamica,Eixample,Sant Antoni,41.37814,2.15398,Entire home/apt,120,1,0,,,20,137
40048465,Suites4days Gaudi Eixample Apartment,271226374,Jamica,Eixample,la Nova Esquerra de l'Eixample,41.39018,2.14588,Entire home/apt,130,1,0,,,20,164
40048494,Suites4days Paseo de Gracia Apartment,271226374,Jamica,Eixample,la Dreta de l'Eixample,41.38704,2.16837,Entire home/apt,100,1,0,,,20,234
40048497,Suites4days Parallel Barcelona apartment,271226374,Jamica,Sants-Montjuïc,el Poble Sec,41.37294,2.16675,Entire home/apt,90,1,0,,,20,247
40048501,Suites4days Gracia Terrace Barcelona Views,271226374,Jamica,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40388,2.16799,Entire home/apt,65,1,0,,,20,231
40048749,Suites4days Plaça Catalunya Design,271226374,Jamica,Eixample,la Dreta de l'Eixample,41.38907,2.17244,Entire home/apt,210,1,0,,,20,162
40048783,Suites4days Park Guell,271226374,Jamica,Gràcia,la Salut,41.41327,2.16076,Entire home/apt,100,1,0,,,20,116
40048809,Suites4days Central Terrace,271226374,Jamica,Eixample,Sant Antoni,41.37731,2.1563,Entire home/apt,90,1,0,,,20,178
40048823,Suites4days Eixample Terrace,271226374,Jamica,Eixample,l'Antiga Esquerra de l'Eixample,41.38609,2.15541,Entire home/apt,120,1,1,2020-01-02,0.65,20,136
40049308,"Barcelona center, room with private bathroom",219296537,Xavi,Eixample,la Dreta de l'Eixample,41.39171,2.17012,Private room,45,1,13,2020-02-15,4.43,1,2
40049637,"MARCH IN BARCELONA!! EL BORN, OLD TOWN, CENTER!!!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38617,2.17971,Entire home/apt,90,1,0,,,132,325
40050092,Habitación doble luminosa excelente ubicación,271264911,Amparo,Eixample,la Dreta de l'Eixample,41.39241,2.168,Private room,50,4,0,,,2,231
40051712,Private double room with bathroom (shared shower),308907068,Lara,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40232,2.16529,Private room,60,2,0,,,1,179
40052153,Apartamento feria Barcelona  Lodgerschoice I,308904045,Alfredo,Sants-Montjuïc,Hostafrancs,41.37365,2.14344,Entire home/apt,180,2,0,,,7,355
40052245,"City Center, 3 Br 2 Ba. Cheap and Chic",35680770,Xavi,Eixample,Sant Antoni,41.38379,2.16272,Entire home/apt,67,32,0,,,21,290
40052363,R1z Nice & cozy room in the heart of Barcelona!!!,294280658,Игорь,Sants-Montjuïc,el Poble Sec,41.37285,2.16878,Private room,22,1,2,2020-01-06,0.98,6,12
40052654,Ramblas Apartment for 6. Monthly Rental,35680770,Xavi,Eixample,Sant Antoni,41.38399,2.16142,Entire home/apt,67,32,0,,,21,290
40053128,R-2z cozy & nice room for 3 in the heart of BCN!!!,294280658,Игорь,Sants-Montjuïc,el Poble Sec,41.37296,2.16884,Private room,22,1,1,2019-11-24,0.35,6,6
40053722,R-3z cozy & nice room for 4 in the heart of BCN!!!,294280658,Игорь,Sants-Montjuïc,el Poble Sec,41.37184,2.16719,Private room,22,1,0,,,6,9
40054381,G3z Cozy room for 3 in the heart of Barcelona!!!,286585747,Greg,Eixample,Sant Antoni,41.37516,2.1599,Private room,22,1,0,,,4,12
40054869,G4z Cozy room for 4 in the heart of Barcelona!!!,286585747,Greg,Eixample,Sant Antoni,41.37579,2.15994,Private room,22,1,2,2019-12-16,0.86,4,9
40054991,Apartamentos modernos en  el casco antiguo. Centro,289165038,Elena,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38455,2.18071,Entire home/apt,100,2,10,2019-12-30,3.57,2,7
40055864,Room in the heart of Barcelona -El Gotico district,308940667,Lera,Ciutat Vella,el Barri Gòtic,41.38233,2.1766,Private room,50,1,11,2020-02-07,4.18,2,282
40055932,Chic & Basic,307453697,Weflating,Eixample,la Sagrada Família,41.40145,2.1761,Entire home/apt,65,32,0,,,2,352
40056143,K1z Cozy & nice room in the heart of Barcelona,294549437,Johnatan,Eixample,Sant Antoni,41.37557,2.16349,Private room,22,1,1,2019-12-13,0.45,6,12
40056193,Cosy Sagrada Familia & Beach Apartment,224372816,Henrik,Eixample,el Fort Pienc,41.39645,2.18516,Entire home/apt,80,4,17,2020-02-10,5.31,11,331
40056381,Sunny and newly renovated apartment. Large balcony,216674071,David,Sant Martí,el Clot,41.40498,2.18543,Entire home/apt,48,31,0,,,1,145
40056459,Estudio Centrico,308948713,Rod,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38534,2.18015,Entire home/apt,50,1,6,2020-02-09,2.31,1,36
40056719,K2z Nice & cozy room in the heart of Barcelona,294549437,Johnatan,Eixample,Sant Antoni,41.3758,2.16184,Private room,22,1,0,,,6,5
40057144,K3z Cozy & nice room in the heart of BCN for 2!,294549437,Johnatan,Eixample,Sant Antoni,41.37545,2.16311,Private room,22,1,0,,,6,5
40057879,B-Modern room with TV and desk in a 4 BR Apart,204662752,Tania,Ciutat Vella,el Barri Gòtic,41.38235,2.1799,Private room,27,31,0,,,8,0
40058006,Perfect & comfy  flat  near Park Guell,289145795,All4flat,Gràcia,Vallcarca i els Penitents,41.41164,2.14938,Entire home/apt,90,3,11,2020-02-10,4.58,2,170
40059238,B-Spacious room with TV and desk in a 4 BR Apart.,204662752,Tania,Ciutat Vella,el Barri Gòtic,41.38111,2.17864,Private room,27,31,1,2020-01-10,0.79,8,44
40059708,B-Stylish room with TV and desk in a 4 BR Apart,204662752,Tania,Ciutat Vella,el Barri Gòtic,41.38234,2.17879,Private room,27,31,0,,,8,131
40060236,B-Luxury room with ensuite bathroom in a 4 BR Aprt,204662752,Tania,Ciutat Vella,el Barri Gòtic,41.38095,2.17977,Private room,35,31,0,,,8,172
40061541,"Beautiful apartment BCN, two rooms  wifi",309009542,Patricia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39787,2.14949,Entire home/apt,75,1,7,2020-01-23,2.73,1,46
40061815,Modern & Comfy Sagrada Familia & Beach Home,224372816,Henrik,Eixample,el Fort Pienc,41.39645,2.18516,Entire home/apt,80,4,8,2020-01-31,2.53,11,354
40063727,Stunning Double Room / Near to the Beach and Rest,1630675,Carlos,Sant Martí,el Poblenou,41.39892,2.20125,Private room,50,3,0,,,4,217
40063949,AMAZING ROOM / NEAR TO THE BEACH AND RESTAURANTS,1630675,Carlos,Sant Martí,el Poblenou,41.39893,2.20204,Private room,60,3,0,,,4,180
40072766,amazinng born,309125199,Pratchaya,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38498,2.18126,Entire home/apt,55,33,0,,,1,365
40074209,Kosmo by StaYourWay (longstay apartment),9916442,Stayourway Bcn,Ciutat Vella,el Barri Gòtic,41.38457,2.17161,Entire home/apt,55,32,0,,,8,259
40074869,Apartamento a 10 minutos de la Sagrada Familia,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39657,2.17688,Entire home/apt,500,1,3,2020-01-30,1.08,18,302
40076938,Spacious double room. Catedral de Barcelona,309178727,Lera,Ciutat Vella,el Barri Gòtic,41.38292,2.1783,Private room,60,1,7,2020-02-02,2.47,2,255
40077375,Clavel del Aire,309182270,Fanny,Horta-Guinardó,el Guinardó,41.42131,2.1717,Private room,30,1,2,2020-01-20,1.58,1,19
40077906,HAB PRIVADA DE 4 PERS EN EL CORAZON DE BARCELONA,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39152,2.15299,Private room,140,1,0,,,13,364
40077922,"val2 Great location! 3 bed ""ACOMODIS"" flat 2 bathr",1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40562,2.18109,Entire home/apt,110,1,0,,,132,325
